siRNA,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
SBF2 - scrambled,4,4,0.00649499546255187,unnormalised,11_PML,NA,0.8036372748987071,0.7401304450271003,0.8725933029048312,-0.3153836131153751,-0.4341485325124587,-0.1966186937182916
SBF2 - scrambled,4 - Cytoplasm (combined),4,0.13049543168840538,relative_to_Cytoplasm (combined),11_PML,4,0.9531421337506262,0.907064622164675,1.0015603132692399,-0.06923672821559437,-0.14072275829516787,0.0022493018639791616
SBF2 - scrambled,Cytoplasm (combined),4,0.002250345901378323,unnormalised,11_PML,NA,0.8444675381775933,0.805160070556278,0.8856939745447546,-0.24388612882970923,-0.3126524668889346,-0.17511979077048412
SBF2 - scrambled,5,4,2.770268094079917e-4,unnormalised,11_PML,NA,0.916829436539682,0.9039110968041097,0.9299324000752204,-0.12527472960138403,-0.14574720997595877,-0.10480224922680939
SBF2 - scrambled,5 - Cytoplasm (combined),4,0.013469956627128007,relative_to_Cytoplasm (combined),11_PML,4,1.0856893783250088,1.0450210337843087,1.1279403840698494,0.11861139922832518,0.06353198061325999,0.17369081784339055
SBF2 - scrambled,Cytoplasm (combined),4,0.0024049882436147614,unnormalised,11_PML,NA,0.8435921280226791,0.8033991395137756,0.8857959181939477,-0.245382462197236,-0.3158111787116918,-0.17495374568278013
SBF2 - scrambled,6,4,8.172880470716023e-4,unnormalised,11_PML,NA,0.796457857814676,0.7582577841711238,0.8365824031311013,-0.328330067010263,-0.399239691451126,-0.2574204425694001
SBF2 - scrambled,6 - Cytoplasm (combined),4,0.003678685504372253,relative_to_Cytoplasm (combined),11_PML,4,0.9441267069211723,0.9268141639058577,0.9617626417849604,-0.082947604813027,-0.1096480027340467,-0.05624720689200755
SBF2 - scrambled,Cytoplasm (combined),4,0.0017778467370750835,unnormalised,11_PML,NA,0.8436291597552588,0.8064821664727834,0.8824871631099882,-0.2453191326300432,-0.3102854630882632,-0.1803528021718233
SBF2 - scrambled,9,4,5.20810045720256e-4,unnormalised,11_PML,NA,0.7987861685699286,0.7650315969765528,0.8340300526413186,-0.3241187429621787,-0.3864087603369674,-0.26182872558739
SBF2 - scrambled,9 - Cytoplasm (combined),4,0.013142050693934107,relative_to_Cytoplasm (combined),11_PML,4,0.9468451384511894,0.9233014048728174,0.9709892257037613,-0.07879961033213541,-0.11512641306917007,-0.04247280759510087
SBF2 - scrambled,Cytoplasm (combined),4,0.1359695477140983,unnormalised,12_RB1_pS807_S811,NA,0.9682815009000815,0.9359929665610752,1.001683878491128,-0.046501562973448624,-0.09543040604618451,0.0024272800992872347
SBF2 - scrambled,0,4,0.9453829344148887,unnormalised,12_RB1_pS807_S811,NA,0.9987952853443174,0.966945631693418,1.0316940160109593,-0.0017390836196614797,-0.04849332110187006,0.045015153862547036
SBF2 - scrambled,0 - Cytoplasm (combined),4,0.008400083706673103,relative_to_Cytoplasm (combined),12_RB1_pS807_S811,4,1.0315133403001826,1.0186340559578997,1.044555466208776,0.04476247935378703,0.02663585672884722,0.06288910197872674
SBF2 - scrambled,Cytoplasm (combined),4,0.08523381527777155,unnormalised,12_RB1_pS807_S811,NA,0.9689212911815017,0.9429245336094616,0.9956347884078516,-0.0455486195815163,-0.08478578458522903,-0.00631145457780359
SBF2 - scrambled,10,4,0.05214978873949754,unnormalised,12_RB1_pS807_S811,NA,0.8943981466862434,0.8256621976650397,0.9688563277548954,-0.16101089616213593,-0.2763764408860933,-0.04564535143817864
SBF2 - scrambled,10 - Cytoplasm (combined),4,0.11573745846192031,relative_to_Cytoplasm (combined),12_RB1_pS807_S811,4,0.9230864826962519,0.8535505984616077,0.9982872205494263,-0.11546227658061968,-0.22845141616752884,-0.0024731369937104884
SBF2 - scrambled,Cytoplasm (combined),4,0.07986474579729712,unnormalised,12_RB1_pS807_S811,NA,0.9677648157382798,0.9415041927934099,0.994757905222047,-0.047271605644352836,-0.08696057529077848,-0.007582635997927012
SBF2 - scrambled,11,4,0.04228467405188828,unnormalised,12_RB1_pS807_S811,NA,0.9461001870759653,0.911819794635019,0.9816693706934354,-0.07993512935186525,-0.13317936597444285,-0.02669089272928753
SBF2 - scrambled,11 - Cytoplasm (combined),4,0.2481522093129767,relative_to_Cytoplasm (combined),12_RB1_pS807_S811,4,0.9776137463255604,0.9460173492850316,1.0102654435745868,-0.03266352370751237,-0.0800614530796021,0.014734405664577425
SBF2 - scrambled,Cytoplasm (combined),4,0.0878323243498014,unnormalised,12_RB1_pS807_S811,NA,0.9698545330211111,0.9443149501688856,0.9960848497139362,-0.04415971895552903,-0.0826599839592541,-0.005659453951804011
SBF2 - scrambled,12,4,0.07149572213140037,unnormalised,12_RB1_pS807_S811,NA,0.9436972048227699,0.9007114451336082,0.9887344267710574,-0.0836040649354495,-0.15086310133548583,-0.016345028535413197
SBF2 - scrambled,12 - Cytoplasm (combined),4,0.3587072512948071,relative_to_Cytoplasm (combined),12_RB1_pS807_S811,4,0.9730296376335317,0.9239810491343583,1.0246819202625956,-0.039444345979920505,-0.11406483264024499,0.03517614068040403
SBF2 - scrambled,Cytoplasm (combined),4,0.10652381428072318,unnormalised,12_RB1_pS807_S811,NA,0.9678471846392599,0.9384385465030334,0.998177426006993,-0.04714881946094825,-0.09166582139024795,-0.0026318175316485093
SBF2 - scrambled,13,4,0.05146095185389238,unnormalised,12_RB1_pS807_S811,NA,1.0620806467027704,1.017427733464408,1.1086932889666858,0.08689331810129879,0.0249263254250782,0.1488603107775196
SBF2 - scrambled,13 - Cytoplasm (combined),4,0.011339728741123222,relative_to_Cytoplasm (combined),12_RB1_pS807_S811,4,1.0973639884054978,1.0532607876115927,1.1433139230217813,0.13404213756224714,0.0748626922154271,0.19322158290906694
SBF2 - scrambled,Cytoplasm (combined),4,0.09097661813245395,unnormalised,12_RB1_pS807_S811,NA,0.9689833246795049,0.9423576417505956,0.9963612984160888,-0.045456256501067216,-0.08565340229131517,-0.005259110710819179
SBF2 - scrambled,14,4,0.5349813874532741,unnormalised,12_RB1_pS807_S811,NA,1.0101937276139359,0.9810048033914579,1.0402511422804162,0.014631989082938453,-0.02766789441423453,0.05693187258011179
SBF2 - scrambled,14 - Cytoplasm (combined),4,0.10968836154133663,relative_to_Cytoplasm (combined),12_RB1_pS807_S811,4,1.0425295274798063,1.0018312449643416,1.0848811325563652,0.06008824558400578,0.0026395119691574177,0.1175369791988542
SBF2 - scrambled,Cytoplasm (combined),4,0.08994230766682414,unnormalised,12_RB1_pS807_S811,NA,0.9699150128447307,0.9441835096402847,0.9963477677130749,-0.044069755751576255,-0.08286080869184041,-0.005278702811311928
SBF2 - scrambled,15,4,0.08491101994562766,unnormalised,12_RB1_pS807_S811,NA,1.1735511043301021,1.0226355915614398,1.346737983538742,0.23088066790137007,0.03229214322005665,0.42946919258268323
SBF2 - scrambled,15 - Cytoplasm (combined),4,0.06532542496104811,relative_to_Cytoplasm (combined),12_RB1_pS807_S811,4,1.2099525100535489,1.0432914417337826,1.4032369269242497,0.27495042365294614,0.06114222862560728,0.4887586186802848
SBF2 - scrambled,Cytoplasm (combined),4,0.09069880171615415,unnormalised,12_RB1_pS807_S811,NA,0.9689930834741679,0.9424080490128955,0.9963280733905612,-0.04544172694889486,-0.08557623375230927,-0.005307220145480407
SBF2 - scrambled,19,4,0.061380396233024305,unnormalised,12_RB1_pS807_S811,NA,1.0466205731001583,1.0109998015328927,1.0834963789069199,0.065738522958692,0.015782714028722285,0.11569433188866174
SBF2 - scrambled,19 - Cytoplasm (combined),4,0.005853531641528443,relative_to_Cytoplasm (combined),12_RB1_pS807_S811,4,1.0801115002262653,1.0500889723868663,1.1109923859777746,0.11118024990758676,0.07051157035166755,0.15184892946350653
SBF2 - scrambled,Cytoplasm (combined),4,0.12943600375306114,unnormalised,12_RB1_pS807_S811,NA,0.9688862938256472,0.9378907341957642,1.0009061995565645,-0.04560073054664176,-0.09250823868834264,0.0013067775950591286
SBF2 - scrambled,2,4,0.043887837666645106,unnormalised,12_RB1_pS807_S811,NA,0.9481804178141009,0.9147466128882537,0.9828362215930405,-0.07676649660707732,-0.12855592630536264,-0.024977066908792037
SBF2 - scrambled,2 - Cytoplasm (combined),4,0.0689429674943992,relative_to_Cytoplasm (combined),12_RB1_pS807_S811,4,0.9786291991707415,0.961997114284265,0.9955488381918027,-0.031165766060435595,-0.05589552855735118,-0.006436003563519966
SBF2 - scrambled,Cytoplasm (combined),4,0.08073003128066605,unnormalised,12_RB1_pS807_S811,NA,0.9685755211906187,0.9428486476706943,0.9950043865124566,-0.04606355271920769,-0.084901896394092,-0.007225209044323678
SBF2 - scrambled,3,4,0.0238383379641328,unnormalised,12_RB1_pS807_S811,NA,0.9482615769822935,0.9208384743272385,0.9765013555041763,-0.07664301491887707,-0.11897998170229075,-0.0343060481354636
SBF2 - scrambled,3 - Cytoplasm (combined),4,0.2814994171078489,relative_to_Cytoplasm (combined),12_RB1_pS807_S811,4,0.9790269898795766,0.9468660315487942,1.012280317358994,-0.030579462199669383,-0.07876777615511626,0.017608851755777682
SBF2 - scrambled,Cytoplasm (combined),4,0.09854585249996303,unnormalised,12_RB1_pS807_S811,NA,0.96774771921079,0.9391864517023039,0.9971775533390488,-0.04729709251150689,-0.0905164979842008,-0.004077687038812765
SBF2 - scrambled,4,4,0.19029496032248222,unnormalised,12_RB1_pS807_S811,NA,0.9752063422492308,0.9452161180382618,1.0061481092143487,-0.03622058633924559,-0.0812838642048802,0.008842691526388958
SBF2 - scrambled,4 - Cytoplasm (combined),4,0.37377985083887677,relative_to_Cytoplasm (combined),12_RB1_pS807_S811,4,1.0077071977441843,0.9926610406214584,1.0229814154383412,0.011076506172261401,-0.010626923453785587,0.03277993579830806
SBF2 - scrambled,Cytoplasm (combined),4,0.08027744999191824,unnormalised,12_RB1_pS807_S811,NA,0.9686980605796333,0.9431242012529465,0.994965383481947,-0.04588104161623891,-0.08448032108915579,-0.007281762143322011
SBF2 - scrambled,5,4,0.06860441254746104,unnormalised,12_RB1_pS807_S811,NA,0.9573678830687794,0.9248960446215659,0.9909797634680301,-0.06285468627546704,-0.11263687448763718,-0.013072498063297036
SBF2 - scrambled,5 - Cytoplasm (combined),4,0.48081918557807224,relative_to_Cytoplasm (combined),12_RB1_pS807_S811,4,0.9883037057965468,0.9593853984070773,1.0180936842617492,-0.01697364465922823,-0.05981761261917724,0.025870323300720793
SBF2 - scrambled,Cytoplasm (combined),4,0.07632822318258796,unnormalised,12_RB1_pS807_S811,NA,0.9680598145395799,0.9424806846192929,0.9943331675862997,-0.04683190330319888,-0.0854650430731742,-0.008198763533223475
SBF2 - scrambled,6,4,0.08361068178622383,unnormalised,12_RB1_pS807_S811,NA,0.9640091970596559,0.9342701245427409,0.9946949041856987,-0.05288118443932217,-0.09808835973297433,-0.007674009145670031
SBF2 - scrambled,6 - Cytoplasm (combined),4,0.629895652635913,relative_to_Cytoplasm (combined),12_RB1_pS807_S811,4,0.9958157363635113,0.9802302934155783,1.0116489843767589,-0.006049281136123296,-0.02880736184598314,0.016708799573736485
SBF2 - scrambled,Cytoplasm (combined),4,0.08211332563948684,unnormalised,12_RB1_pS807_S811,NA,0.9690219240059161,0.9434818979295451,0.9952533178058366,-0.0453987880738374,-0.08393325699572542,-0.006864319151949537
SBF2 - scrambled,9,4,0.2802514969589685,unnormalised,12_RB1_pS807_S811,NA,0.9798897279362102,0.9491087580687961,1.0116689691797167,-0.029308690466449596,-0.0753546802054305,0.016737299272531404
SBF2 - scrambled,9 - Cytoplasm (combined),4,0.33902564324593976,relative_to_Cytoplasm (combined),12_RB1_pS807_S811,4,1.0112152301832005,0.9910425001660259,1.0317985773396778,0.01609009760738791,-0.012981167178905637,0.04516136239368124
SBF2 - scrambled,Cytoplasm (combined),4,0.0027981133996371668,unnormalised,12_YAP1,NA,0.5914668009570494,0.5055403041209663,0.6919981923946807,-0.7576309025502044,-0.9841019795394456,-0.5311598255609635
SBF2 - scrambled,0,4,0.007862596247366165,unnormalised,12_YAP1,NA,0.6989293138382302,0.6061905986914015,0.8058557602129115,-0.51678153875971,-0.7221566171076926,-0.31140646041172754
SBF2 - scrambled,0 - Cytoplasm (combined),4,1.5886683842475453e-4,relative_to_Cytoplasm (combined),12_YAP1,4,1.1816881568116695,1.1540401672831988,1.2099985247795024,0.2408493637904946,0.20669343900227094,0.2750052885787182
SBF2 - scrambled,Cytoplasm (combined),4,0.0024381644244344655,unnormalised,12_YAP1,NA,0.594762078709436,0.5120803812445954,0.690793756657911,-0.7496154290065937,-0.9655578070821621,-0.5336730509310255
SBF2 - scrambled,10,4,0.002939279483930101,unnormalised,12_YAP1,NA,0.5626677278065298,0.4727165102077474,0.6697353806741959,-0.8296448758826196,-1.0809528414053564,-0.5783369103598828
SBF2 - scrambled,10 - Cytoplasm (combined),4,0.17298502050958584,relative_to_Cytoplasm (combined),12_YAP1,4,0.9460383369219719,0.8859354468738142,1.0102186768620918,-0.08002944687602595,-0.17472651333944608,0.01466761958739436
SBF2 - scrambled,Cytoplasm (combined),4,0.0023857025245513797,unnormalised,12_YAP1,NA,0.5942908337534851,0.5120032836632984,0.6898033789089336,-0.7507589656641529,-0.9657750321043421,-0.5357428992239641
SBF2 - scrambled,11,4,0.010465585677583461,unnormalised,12_YAP1,NA,0.6517113931198821,0.5418149244676814,0.7838981924308217,-0.6176948787363652,-0.884127961297668,-0.3512617961750618
SBF2 - scrambled,11 - Cytoplasm (combined),4,0.10894406558562073,relative_to_Cytoplasm (combined),12_YAP1,4,1.0966203012147002,1.0043181073678122,1.1974055592684831,0.13306408692778798,0.006216300397618678,0.25991187345795713
SBF2 - scrambled,Cytoplasm (combined),4,0.0022982214754278052,unnormalised,12_YAP1,NA,0.5946383720539606,0.5131473505652397,0.6890706794636947,-0.7499155314303119,-0.9625549388302606,-0.5372761240303635
SBF2 - scrambled,12,4,0.011599543093212103,unnormalised,12_YAP1,NA,0.6642673163987519,0.5538443757371944,0.7967058743681787,-0.5901641629025125,-0.852447443329232,-0.3278808824757934
SBF2 - scrambled,12 - Cytoplasm (combined),4,0.07253496488820903,relative_to_Cytoplasm (combined),12_YAP1,4,1.1170946034045592,1.0213826096027852,1.221775602230879,0.15975136852779934,0.030523400570439712,0.2889793364851591
SBF2 - scrambled,Cytoplasm (combined),4,0.00274522795735936,unnormalised,12_YAP1,NA,0.5964735420506114,0.5115103251254798,0.6955493738647897,-0.7454699495887165,-0.9671647330067231,-0.5237751661707103
SBF2 - scrambled,13,4,0.004734118056657511,unnormalised,12_YAP1,NA,0.7167736217528006,0.6390017840015703,0.8040109397243315,-0.48041054966074237,-0.6461081359112968,-0.3147129634101881
SBF2 - scrambled,13 - Cytoplasm (combined),4,0.0019212521912574797,relative_to_Cytoplasm (combined),12_YAP1,4,1.2016855253773882,1.1434595159378846,1.262876456729731,0.2650593999279743,0.19340528818984043,0.3367135116661079
SBF2 - scrambled,Cytoplasm (combined),4,0.0023727234769135176,unnormalised,12_YAP1,NA,0.5949426991116995,0.5128370868734697,0.6901934830498025,-0.7491773704806657,-0.9634274976855325,-0.5349272432757985
SBF2 - scrambled,14,4,0.0202774202238686,unnormalised,12_YAP1,NA,0.6940107037518214,0.572842357532635,0.8408087331332839,-0.5269701811751981,-0.8037899215188912,-0.2501504408315048
SBF2 - scrambled,14 - Cytoplasm (combined),4,0.04008819652426126,relative_to_Cytoplasm (combined),12_YAP1,4,1.1665168843790148,1.0547163053057262,1.290168393809827,0.22220718930546748,0.07685499896299261,0.36755937964794244
SBF2 - scrambled,Cytoplasm (combined),4,0.002437669462699899,unnormalised,12_YAP1,NA,0.5948012861885821,0.5121280303640743,0.6908205547743239,-0.7495203278334752,-0.9654235704411712,-0.533617085225779
SBF2 - scrambled,15,4,0.008313632042364573,unnormalised,12_YAP1,NA,0.6353926425316792,0.5290764948488366,0.7630726636206715,-0.6542797102884512,-0.9184517699757527,-0.3901076506011498
SBF2 - scrambled,15 - Cytoplasm (combined),4,0.10222081090783283,relative_to_Cytoplasm (combined),12_YAP1,4,1.0682435584549619,1.0047733878408118,1.1357230535660976,0.09524061754502387,0.006870159013236485,0.18361107607681143
SBF2 - scrambled,Cytoplasm (combined),4,0.002777945704980895,unnormalised,12_YAP1,NA,0.5963019140241766,0.5110684643114998,0.6957501734095856,-0.7458851273207243,-0.9684115228900103,-0.5233587317514384
SBF2 - scrambled,19,4,0.0028295369394775397,unnormalised,12_YAP1,NA,0.7549731579515099,0.6939575733364053,0.8213534820103011,-0.40550274260678665,-0.5270806318074552,-0.28392485340611834
SBF2 - scrambled,19 - Cytoplasm (combined),4,0.00985052922014185,relative_to_Cytoplasm (combined),12_YAP1,4,1.2660921258101143,1.145604642693033,1.3992517237623474,0.3403823847139376,0.19610924441229569,0.4846555250155798
SBF2 - scrambled,Cytoplasm (combined),4,0.0024284996860942476,unnormalised,12_YAP1,NA,0.5950385933383254,0.5124685227397159,0.690912537747975,-0.7489448523286908,-0.9644647019413826,-0.5334250027159992
SBF2 - scrambled,2,4,0.003236448310414623,unnormalised,12_YAP1,NA,0.5554514287715996,0.4626552920680025,0.6668599603504876,-0.8482673336492816,-1.111990401707305,-0.584544265591258
SBF2 - scrambled,2 - Cytoplasm (combined),4,0.12459648256629072,relative_to_Cytoplasm (combined),12_YAP1,4,0.9334712655449268,0.8707036294032049,1.0007637204812136,-0.09932248132059061,-0.19974635786652142,0.0011013952253402166
SBF2 - scrambled,Cytoplasm (combined),4,0.0022959444466114074,unnormalised,12_YAP1,NA,0.5948258979890643,0.5133751036665483,0.6891994691435436,-0.7494606329593494,-0.9619147613575869,-0.5370065045611119
SBF2 - scrambled,3,4,0.006390265545863123,unnormalised,12_YAP1,NA,0.66423062811388,0.5697875606848138,0.7743277631303308,-0.5902438468897939,-0.8115039690736594,-0.36898372470592855
SBF2 - scrambled,3 - Cytoplasm (combined),4,0.03818899364332449,relative_to_Cytoplasm (combined),12_YAP1,4,1.1166807470210243,1.040125372105243,1.1988707555931635,0.15921678606955528,0.05675743491752489,0.2616761372215859
SBF2 - scrambled,Cytoplasm (combined),4,0.0022081358363241163,unnormalised,12_YAP1,NA,0.5942835338041369,0.5135587308494768,0.6876972337059676,-0.7507766870638584,-0.9613988215373128,-0.5401545525904039
SBF2 - scrambled,4,4,0.006831173901072395,unnormalised,12_YAP1,NA,0.6614445922069382,0.5648485500906824,0.7745597443590214,-0.596307784787401,-0.8240639978420176,-0.36855157173278424
SBF2 - scrambled,4 - Cytoplasm (combined),4,0.017705490971481143,relative_to_Cytoplasm (combined),12_YAP1,4,1.1130118110001954,1.0545448006761804,1.174720401287467,0.15446890227645751,0.0766203870618118,0.23231741749110302
SBF2 - scrambled,Cytoplasm (combined),4,0.0024625782562436916,unnormalised,12_YAP1,NA,0.5947658288519324,0.5118797508523085,0.6910732268289937,-0.7496063324365212,-0.9661231581473744,-0.5330895067256677
SBF2 - scrambled,5,4,0.005177315322107542,unnormalised,12_YAP1,NA,0.5853410972366356,0.4843730337939296,0.7073560586776052,-0.7726505199643297,-1.045809545905263,-0.4994914940233963
SBF2 - scrambled,5 - Cytoplasm (combined),4,0.7463399574488654,relative_to_Cytoplasm (combined),12_YAP1,4,0.9841538784541654,0.8991627124004151,1.077178627537501,-0.02304418752780854,-0.15334588556340298,0.1072575105077857
SBF2 - scrambled,Cytoplasm (combined),4,0.0022489503778697455,unnormalised,12_YAP1,NA,0.5957975740154134,0.5148679807882455,0.6894480963046056,-0.74710584569243,-0.9577255419676917,-0.5364861494171684
